schema_version,snapshot_id,suffix_id,suffix_text_sha256,persona_id,persona_quadrant,persona_template_id,extraversion,neuroticism,axis,layer_relative,layer_absolute,cosine_score,persona_axis_median
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,negative,-6,22,0.08486346900463104,-0.0037387420888990164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,negative,-7,21,-0.0037387420888990164,-0.0037387420888990164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,negative,-8,20,-0.08433037251234055,-0.0037387420888990164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,negative,-9,19,-0.21263056993484497,-0.0037387420888990164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,frustration,-5,23,-0.08811671286821365,-0.0026952207554131746
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,frustration,-6,22,-0.013752292841672897,-0.0026952207554131746
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,frustration,-7,21,-0.0026952207554131746,-0.0026952207554131746
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,frustration,-8,20,0.11652780324220657,-0.0026952207554131746
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n,high_e_low_n,v1,high,low,frustration,-9,19,0.051325660198926926,-0.0026952207554131746
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,positive,-5,23,-0.14588257670402527,-0.032699983566999435
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,positive,-6,22,-0.1249409168958664,-0.032699983566999435
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,positive,-7,21,-0.023812364786863327,-0.032699983566999435
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,positive,-8,20,-0.032699983566999435,-0.032699983566999435
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,positive,-9,19,0.0825652927160263,-0.032699983566999435
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,negative,-5,23,0.051038242876529694,-0.00525312963873148
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,negative,-6,22,0.07571274787187576,-0.00525312963873148
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,negative,-7,21,-0.00525312963873148,-0.00525312963873148
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,negative,-8,20,-0.07307270169258118,-0.00525312963873148
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,negative,-9,19,-0.2107463777065277,-0.00525312963873148
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,frustration,-5,23,-0.09585116058588028,-0.012659464962780476
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,frustration,-6,22,-0.024386251345276833,-0.012659464962780476
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,frustration,-7,21,-0.012659464962780476,-0.012659464962780476
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,frustration,-8,20,0.11383797228336334,-0.012659464962780476
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v2,high_e_low_n,v2,high,low,frustration,-9,19,0.04591463878750801,-0.012659464962780476
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,positive,-5,23,-0.15741854906082153,-0.024292010813951492
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,positive,-6,22,-0.14037328958511353,-0.024292010813951492
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,positive,-7,21,0.0016907395329326391,-0.024292010813951492
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,positive,-8,20,-0.024292010813951492,-0.024292010813951492
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,positive,-9,19,0.09560294449329376,-0.024292010813951492
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,negative,-5,23,0.0471097007393837,-0.009951683692634106
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,negative,-6,22,0.07131191343069077,-0.009951683692634106
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,negative,-7,21,-0.009951683692634106,-0.009951683692634106
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,negative,-8,20,-0.07489445060491562,-0.009951683692634106
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,negative,-9,19,-0.19381648302078247,-0.009951683692634106
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,frustration,-5,23,-0.07674320787191391,0.014748926274478436
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,frustration,-6,22,-0.002525360556319356,0.014748926274478436
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,frustration,-7,21,0.014748926274478436,0.014748926274478436
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,frustration,-8,20,0.12761682271957397,0.014748926274478436
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.high_e_low_n.v3,high_e_low_n,v3,high,low,frustration,-9,19,0.06542590260505676,0.014748926274478436
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,positive,-5,23,-0.16556629538536072,-0.032029248774051666
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,positive,-6,22,-0.15146233141422272,-0.032029248774051666
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,positive,-7,21,-0.004880040418356657,-0.032029248774051666
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,positive,-8,20,-0.032029248774051666,-0.032029248774051666
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,positive,-9,19,0.08315671980381012,-0.032029248774051666
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,negative,-5,23,0.06260842084884644,0.0003613352309912443
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,negative,-6,22,0.09596538543701172,0.0003613352309912443
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,negative,-7,21,0.0003613352309912443,0.0003613352309912443
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,negative,-8,20,-0.09021631628274918,0.0003613352309912443
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,negative,-9,19,-0.21997816860675812,0.0003613352309912443
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,frustration,-5,23,-0.08507630228996277,-0.002273083897307515
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,frustration,-6,22,-0.009351895190775394,-0.002273083897307515
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,frustration,-7,21,-0.002273083897307515,-0.002273083897307515
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,frustration,-8,20,0.11556565761566162,-0.002273083897307515
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n,low_e_high_n,v1,low,high,frustration,-9,19,0.047256048768758774,-0.002273083897307515
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,positive,-5,23,-0.16192233562469482,-0.03930816426873207
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,positive,-6,22,-0.1460840106010437,-0.03930816426873207
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,positive,-7,21,-0.01885978877544403,-0.03930816426873207
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,positive,-8,20,-0.03930816426873207,-0.03930816426873207
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,positive,-9,19,0.07373649626970291,-0.03930816426873207
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,negative,-5,23,0.06581839174032211,0.003753386437892914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,negative,-6,22,0.09652938693761826,0.003753386437892914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,negative,-7,21,0.003753386437892914,0.003753386437892914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,negative,-8,20,-0.08403809368610382,0.003753386437892914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,negative,-9,19,-0.22270864248275757,0.003753386437892914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,frustration,-5,23,-0.09281329065561295,-0.013213538564741611
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,frustration,-6,22,-0.01898585446178913,-0.013213538564741611
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,frustration,-7,21,-0.013213538564741611,-0.013213538564741611
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,frustration,-8,20,0.11321356892585754,-0.013213538564741611
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v2,low_e_high_n,v2,low,high,frustration,-9,19,0.04471617192029953,-0.013213538564741611
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,positive,-5,23,-0.16908890008926392,-0.03149428591132164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,positive,-6,22,-0.15792571008205414,-0.03149428591132164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,positive,-7,21,0.004415948875248432,-0.03149428591132164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,positive,-8,20,-0.03149428591132164,-0.03149428591132164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,positive,-9,19,0.08240944892168045,-0.03149428591132164
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,negative,-5,23,0.06021972373127937,-2.8575075702974573e-05
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,negative,-6,22,0.09307334572076797,-2.8575075702974573e-05
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,negative,-7,21,-2.8575075702974573e-05,-2.8575075702974573e-05
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,negative,-8,20,-0.0845152884721756,-2.8575075702974573e-05
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,negative,-9,19,-0.21195045113563538,-2.8575075702974573e-05
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,frustration,-5,23,-0.0760142058134079,0.013431812636554241
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,frustration,-6,22,0.0020596813410520554,0.013431812636554241
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,frustration,-7,21,0.013431812636554241,0.013431812636554241
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,frustration,-8,20,0.12853863835334778,0.013431812636554241
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_high_n.v3,low_e_high_n,v3,low,high,frustration,-9,19,0.06178680807352066,0.013431812636554241
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,positive,-5,23,-0.1552678942680359,-0.03726038709282875
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,positive,-6,22,-0.13609729707241058,-0.03726038709282875
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,positive,-7,21,-0.016762174665927887,-0.03726038709282875
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,positive,-8,20,-0.03726038709282875,-0.03726038709282875
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,positive,-9,19,0.07732626050710678,-0.03726038709282875
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,negative,-5,23,0.05439475178718567,-0.005686636082828045
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,negative,-6,22,0.08259249478578568,-0.005686636082828045
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,negative,-7,21,-0.005686636082828045,-0.005686636082828045
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,negative,-8,20,-0.08425368368625641,-0.005686636082828045
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,negative,-9,19,-0.21859700977802277,-0.005686636082828045
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,frustration,-5,23,-0.0860648974776268,-0.00021217788162175566
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,frustration,-6,22,-0.011252974160015583,-0.00021217788162175566
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,frustration,-7,21,-0.00021217788162175566,-0.00021217788162175566
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,frustration,-8,20,0.1190943568944931,-0.00021217788162175566
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n,low_e_low_n,v1,low,low,frustration,-9,19,0.05112117528915405,-0.00021217788162175566
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,positive,-5,23,-0.15541741251945496,-0.03912818804383278
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,positive,-6,22,-0.13694198429584503,-0.03912818804383278
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,positive,-7,21,-0.026054391637444496,-0.03912818804383278
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,positive,-8,20,-0.03912818804383278,-0.03912818804383278
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,positive,-9,19,0.07214221358299255,-0.03912818804383278
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,negative,-5,23,0.061313826590776443,-0.0006458702846430242
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,negative,-6,22,0.08949905633926392,-0.0006458702846430242
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,negative,-7,21,-0.0006458702846430242,-0.0006458702846430242
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,negative,-8,20,-0.0794161856174469,-0.0006458702846430242
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,negative,-9,19,-0.21828749775886536,-0.0006458702846430242
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,frustration,-5,23,-0.094148188829422,-0.014698175713419914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,frustration,-6,22,-0.021934296935796738,-0.014698175713419914
